ASTA_ID;pre_raster;vuosi;F5m_sum;sum_total;canopy_per;Join_Count;TARGET_FID;JOIN_FID;OBJECTID_1;OBJECTID_2;objectid;forestused;declaratio;processing;declarat_1;declarat_2;declarat_3;standnumbe;standnum_1;area;maingroup;subgroup;fertilityc;soiltype;declarat_4;declarat_5;meanage;meandiamet;habitatcod;detailedha;otherhabit;cuttingpur;cuttingrea;regenerati;declsoilpr;declregene;habitatope;forestdama;completion;regensoilp;regenera_1;regenera_2;regenera_3;regenera_4;declarat_6;declarat_7;standarriv;standarr_1;regenera_5;datasource;creationti;updatetime;Shape_Leng;Shape_Area;Cutting_ye;ASTA_ID_1
1455;4662;2021;920;4249;21,65215344790;1;954;4227;2531058;2531058;18349872;1-2016-102252;;7;40;2;;35;0;1,00000000000;1;1;3;21;8;2;78;23,00000000000;0;0;0;3;5;0;511;302;0;0;0;0;0;0;0;0,00000000000;2016-11-29;2;2016-11-29;2;;0;2016-12-10;2016-12-10;453,53987183300;10160,32869980000;2016,00000000000;1455,00000000000
1483;4663;2013;5310;6399;82,98171589310;1;964;4244;2534351;2534351;15199427;1-2014-143923;;1;50;0;;183;0;2,90000000000;0;3;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;718,06130435600;26726,40338850000;2014,00000000000;1483,00000000000
1462;4664;2013;4096;5287;77,47304709670;1;956;4232;2531566;2531567;15205514;1-2014-143923;;1;50;0;;222;0;1,00000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;851,63847931100;11297,92857110000;2014,00000000000;1462,00000000000
1461;4665;2013;4096;5287;77,47304709670;1;956;4231;2531566;2531566;15223236;1-2015-157605;;1;50;0;;221;0;1,60000000000;1;1;3;20;8;4;57;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;668,22704843000;15742,65828620000;2015,00000000000;1461,00000000000
1457;4666;2013;2320;2907;79,80736154110;1;955;4231;2531565;2531566;15223236;1-2015-157605;;1;50;0;;221;0;1,60000000000;1;1;3;20;8;4;57;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;668,22704843000;15742,65828620000;2015,00000000000;1457,00000000000
1474;4667;2013;10380;13983;74,23299721090;1;959;4236;2531606;2531609;18193046;1-2016-80664;;4;40;2;;211;0;1,70000000000;1;3;4;60;7;1;59;18,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1516,21041092000;17013,20275010000;2016,00000000000;1474,00000000000
1477;4668;2013;11473;13772;83,30670926520;1;961;4234;2531609;2531606;18193047;1-2016-80664;;4;40;2;;213;0;3,80000000000;1;3;3;60;10;4;69;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1915,53104274000;37831,87020000000;2016,00000000000;1477,00000000000
1467;4669;2013;9834;10587;92,88750354210;1;957;4233;2531567;2531568;15223237;1-2015-157605;;1;50;0;;222;0;1,00000000000;1;1;3;10;8;4;47;20,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;807,76392843300;10108,67284560000;2015,00000000000;1467,00000000000
1476;4670;2013;112;133;84,21052631580;1;960;4235;2531608;2531608;18193048;1-2016-80664;;4;40;2;;217;0;1,70000000000;1;1;4;10;7;1;83;22,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;601,43749928000;17199,14834990000;2016,00000000000;1476,00000000000
1456;4671;2013;2320;2907;79,80736154110;1;955;4230;2531565;2531565;15205512;1-2014-143923;;1;50;0;;221;0;1,60000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;701,16345045500;13424,33261710000;2014,00000000000;1456,00000000000
1465;4672;2013;9834;10587;92,88750354210;1;957;4231;2531567;2531566;15223236;1-2015-157605;;1;50;0;;221;0;1,60000000000;1;1;3;20;8;4;57;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;668,22704843000;15742,65828620000;2015,00000000000;1465,00000000000
1475;4673;2013;112;133;84,21052631580;1;960;4234;2531608;2531606;18193047;1-2016-80664;;4;40;2;;213;0;3,80000000000;1;3;3;60;10;4;69;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1915,53104274000;37831,87020000000;2016,00000000000;1475,00000000000
1482;4674;2013;5310;6399;82,98171589310;1;964;4243;2534351;2534350;15230271;1-2015-157605;;1;50;0;;183;0;2,90000000000;1;3;3;60;8;4;62;18,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;731,93012839300;28905,70165160000;2015,00000000000;1482,00000000000
1469;4675;2013;7440;7497;99,23969587840;1;958;4231;2531568;2531566;15223236;1-2015-157605;;1;50;0;;221;0;1,60000000000;1;1;3;20;8;4;57;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;668,22704843000;15742,65828620000;2015,00000000000;1469,00000000000
1458;4676;2013;2320;2907;79,80736154110;1;955;4232;2531565;2531567;15205514;1-2014-143923;;1;50;0;;222;0;1,00000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;851,63847931100;11297,92857110000;2014,00000000000;1458,00000000000
1459;4677;2013;2320;2907;79,80736154110;1;955;4233;2531565;2531568;15223237;1-2015-157605;;1;50;0;;222;0;1,00000000000;1;1;3;10;8;4;47;20,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;807,76392843300;10108,67284560000;2015,00000000000;1459,00000000000
1473;4678;2013;10380;13983;74,23299721090;1;959;4235;2531606;2531608;18193048;1-2016-80664;;4;40;2;;217;0;1,70000000000;1;1;4;10;7;1;83;22,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;601,43749928000;17199,14834990000;2016,00000000000;1473,00000000000
1478;4679;2013;11473;13772;83,30670926520;1;961;4236;2531609;2531609;18193046;1-2016-80664;;4;40;2;;211;0;1,70000000000;1;3;4;60;7;1;59;18,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1516,21041092000;17013,20275010000;2016,00000000000;1478,00000000000
1463;4680;2013;4096;5287;77,47304709670;1;956;4233;2531566;2531568;15223237;1-2015-157605;;1;50;0;;222;0;1,00000000000;1;1;3;10;8;4;47;20,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;807,76392843300;10108,67284560000;2015,00000000000;1463,00000000000
1472;4681;2013;10380;13983;74,23299721090;1;959;4234;2531606;2531606;18193047;1-2016-80664;;4;40;2;;213;0;3,80000000000;1;3;3;60;10;4;69;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1915,53104274000;37831,87020000000;2016,00000000000;1472,00000000000
1468;4682;2013;7440;7497;99,23969587840;1;958;4230;2531568;2531565;15205512;1-2014-143923;;1;50;0;;221;0;1,60000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;701,16345045500;13424,33261710000;2014,00000000000;1468,00000000000
1471;4683;2013;7440;7497;99,23969587840;1;958;4233;2531568;2531568;15223237;1-2015-157605;;1;50;0;;222;0;1,00000000000;1;1;3;10;8;4;47;20,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;807,76392843300;10108,67284560000;2015,00000000000;1471,00000000000
1470;4684;2013;7440;7497;99,23969587840;1;958;4232;2531568;2531567;15205514;1-2014-143923;;1;50;0;;222;0;1,00000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;851,63847931100;11297,92857110000;2014,00000000000;1470,00000000000
1481;4685;2013;5489;6725;81,62081784390;1;963;4244;2534350;2534351;15199427;1-2014-143923;;1;50;0;;183;0;2,90000000000;0;3;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;718,06130435600;26726,40338850000;2014,00000000000;1481,00000000000
1480;4686;2013;5489;6725;81,62081784390;1;963;4243;2534350;2534350;15230271;1-2015-157605;;1;50;0;;183;0;2,90000000000;1;3;3;60;8;4;62;18,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;731,93012839300;28905,70165160000;2015,00000000000;1480,00000000000
1464;4687;2013;9834;10587;92,88750354210;1;957;4230;2531567;2531565;15205512;1-2014-143923;;1;50;0;;221;0;1,60000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;701,16345045500;13424,33261710000;2014,00000000000;1464,00000000000
1466;4688;2013;9834;10587;92,88750354210;1;957;4232;2531567;2531567;15205514;1-2014-143923;;1;50;0;;222;0;1,00000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;851,63847931100;11297,92857110000;2014,00000000000;1466,00000000000
1460;4689;2013;4096;5287;77,47304709670;1;956;4230;2531566;2531565;15205512;1-2014-143923;;1;50;0;;221;0;1,60000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;701,16345045500;13424,33261710000;2014,00000000000;1460,00000000000
1483;4690;2020;2455;5725;42,88209606990;1;964;4244;2534351;2534351;15199427;1-2014-143923;;1;50;0;;183;0;2,90000000000;0;3;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;718,06130435600;26726,40338850000;2014,00000000000;1483,00000000000
1462;4691;2020;628;4432;14,16967509030;1;956;4232;2531566;2531567;15205514;1-2014-143923;;1;50;0;;222;0;1,00000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;851,63847931100;11297,92857110000;2014,00000000000;1462,00000000000
1461;4692;2020;628;4432;14,16967509030;1;956;4231;2531566;2531566;15223236;1-2015-157605;;1;50;0;;221;0;1,60000000000;1;1;3;20;8;4;57;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;668,22704843000;15742,65828620000;2015,00000000000;1461,00000000000
1457;4693;2020;316;2435;12,97741273100;1;955;4231;2531565;2531566;15223236;1-2015-157605;;1;50;0;;221;0;1,60000000000;1;1;3;20;8;4;57;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;668,22704843000;15742,65828620000;2015,00000000000;1457,00000000000
1474;4694;2020;642;10238;6,27075600703;1;959;4236;2531606;2531609;18193046;1-2016-80664;;4;40;2;;211;0;1,70000000000;1;3;4;60;7;1;59;18,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1516,21041092000;17013,20275010000;2016,00000000000;1474,00000000000
1477;4695;2020;679;9136;7,43213660245;1;961;4234;2531609;2531606;18193047;1-2016-80664;;4;40;2;;213;0;3,80000000000;1;3;3;60;10;4;69;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1915,53104274000;37831,87020000000;2016,00000000000;1477,00000000000
1467;4696;2020;1834;8880;20,65315315320;1;957;4233;2531567;2531568;15223237;1-2015-157605;;1;50;0;;222;0;1,00000000000;1;1;3;10;8;4;47;20,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;807,76392843300;10108,67284560000;2015,00000000000;1467,00000000000
1476;4697;2020;0;94;0,00000000000;1;960;4235;2531608;2531608;18193048;1-2016-80664;;4;40;2;;217;0;1,70000000000;1;1;4;10;7;1;83;22,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;601,43749928000;17199,14834990000;2016,00000000000;1476,00000000000
1456;4698;2020;316;2435;12,97741273100;1;955;4230;2531565;2531565;15205512;1-2014-143923;;1;50;0;;221;0;1,60000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;701,16345045500;13424,33261710000;2014,00000000000;1456,00000000000
1465;4699;2020;1834;8880;20,65315315320;1;957;4231;2531567;2531566;15223236;1-2015-157605;;1;50;0;;221;0;1,60000000000;1;1;3;20;8;4;57;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;668,22704843000;15742,65828620000;2015,00000000000;1465,00000000000
1475;4700;2020;0;94;0,00000000000;1;960;4234;2531608;2531606;18193047;1-2016-80664;;4;40;2;;213;0;3,80000000000;1;3;3;60;10;4;69;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1915,53104274000;37831,87020000000;2016,00000000000;1475,00000000000
1482;4701;2020;2455;5725;42,88209606990;1;964;4243;2534351;2534350;15230271;1-2015-157605;;1;50;0;;183;0;2,90000000000;1;3;3;60;8;4;62;18,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;731,93012839300;28905,70165160000;2015,00000000000;1482,00000000000
1469;4702;2020;999;6249;15,98655784930;1;958;4231;2531568;2531566;15223236;1-2015-157605;;1;50;0;;221;0;1,60000000000;1;1;3;20;8;4;57;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;668,22704843000;15742,65828620000;2015,00000000000;1469,00000000000
1458;4703;2020;316;2435;12,97741273100;1;955;4232;2531565;2531567;15205514;1-2014-143923;;1;50;0;;222;0;1,00000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;851,63847931100;11297,92857110000;2014,00000000000;1458,00000000000
1459;4704;2020;316;2435;12,97741273100;1;955;4233;2531565;2531568;15223237;1-2015-157605;;1;50;0;;222;0;1,00000000000;1;1;3;10;8;4;47;20,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;807,76392843300;10108,67284560000;2015,00000000000;1459,00000000000
1473;4705;2020;642;10238;6,27075600703;1;959;4235;2531606;2531608;18193048;1-2016-80664;;4;40;2;;217;0;1,70000000000;1;1;4;10;7;1;83;22,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;601,43749928000;17199,14834990000;2016,00000000000;1473,00000000000
1478;4706;2020;679;9136;7,43213660245;1;961;4236;2531609;2531609;18193046;1-2016-80664;;4;40;2;;211;0;1,70000000000;1;3;4;60;7;1;59;18,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1516,21041092000;17013,20275010000;2016,00000000000;1478,00000000000
1463;4707;2020;628;4432;14,16967509030;1;956;4233;2531566;2531568;15223237;1-2015-157605;;1;50;0;;222;0;1,00000000000;1;1;3;10;8;4;47;20,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;807,76392843300;10108,67284560000;2015,00000000000;1463,00000000000
1472;4708;2020;642;10238;6,27075600703;1;959;4234;2531606;2531606;18193047;1-2016-80664;;4;40;2;;213;0;3,80000000000;1;3;3;60;10;4;69;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1915,53104274000;37831,87020000000;2016,00000000000;1472,00000000000
1468;4709;2020;999;6249;15,98655784930;1;958;4230;2531568;2531565;15205512;1-2014-143923;;1;50;0;;221;0;1,60000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;701,16345045500;13424,33261710000;2014,00000000000;1468,00000000000
1471;4710;2020;999;6249;15,98655784930;1;958;4233;2531568;2531568;15223237;1-2015-157605;;1;50;0;;222;0;1,00000000000;1;1;3;10;8;4;47;20,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;807,76392843300;10108,67284560000;2015,00000000000;1471,00000000000
1470;4711;2020;999;6249;15,98655784930;1;958;4232;2531568;2531567;15205514;1-2014-143923;;1;50;0;;222;0;1,00000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;851,63847931100;11297,92857110000;2014,00000000000;1470,00000000000
1481;4712;2020;2612;6041;43,23787452410;1;963;4244;2534350;2534351;15199427;1-2014-143923;;1;50;0;;183;0;2,90000000000;0;3;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;718,06130435600;26726,40338850000;2014,00000000000;1481,00000000000
1480;4713;2020;2612;6041;43,23787452410;1;963;4243;2534350;2534350;15230271;1-2015-157605;;1;50;0;;183;0;2,90000000000;1;3;3;60;8;4;62;18,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;731,93012839300;28905,70165160000;2015,00000000000;1480,00000000000
1464;4714;2020;1834;8880;20,65315315320;1;957;4230;2531567;2531565;15205512;1-2014-143923;;1;50;0;;221;0;1,60000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;701,16345045500;13424,33261710000;2014,00000000000;1464,00000000000
1466;4715;2020;1834;8880;20,65315315320;1;957;4232;2531567;2531567;15205514;1-2014-143923;;1;50;0;;222;0;1,00000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;851,63847931100;11297,92857110000;2014,00000000000;1466,00000000000
1460;4716;2020;628;4432;14,16967509030;1;956;4230;2531566;2531565;15205512;1-2014-143923;;1;50;0;;221;0;1,60000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;701,16345045500;13424,33261710000;2014,00000000000;1460,00000000000
1483;4717;2021;0;0;0,00000000000;1;964;4244;2534351;2534351;15199427;1-2014-143923;;1;50;0;;183;0;2,90000000000;0;3;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;718,06130435600;26726,40338850000;2014,00000000000;1483,00000000000
1462;4718;2021;0;0;0,00000000000;1;956;4232;2531566;2531567;15205514;1-2014-143923;;1;50;0;;222;0;1,00000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;851,63847931100;11297,92857110000;2014,00000000000;1462,00000000000
1461;4719;2021;0;0;0,00000000000;1;956;4231;2531566;2531566;15223236;1-2015-157605;;1;50;0;;221;0;1,60000000000;1;1;3;20;8;4;57;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;668,22704843000;15742,65828620000;2015,00000000000;1461,00000000000
1457;4720;2021;0;0;0,00000000000;1;955;4231;2531565;2531566;15223236;1-2015-157605;;1;50;0;;221;0;1,60000000000;1;1;3;20;8;4;57;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;668,22704843000;15742,65828620000;2015,00000000000;1457,00000000000
1474;4721;2021;0;0;0,00000000000;1;959;4236;2531606;2531609;18193046;1-2016-80664;;4;40;2;;211;0;1,70000000000;1;3;4;60;7;1;59;18,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1516,21041092000;17013,20275010000;2016,00000000000;1474,00000000000
1477;4722;2021;0;0;0,00000000000;1;961;4234;2531609;2531606;18193047;1-2016-80664;;4;40;2;;213;0;3,80000000000;1;3;3;60;10;4;69;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1915,53104274000;37831,87020000000;2016,00000000000;1477,00000000000
1467;4723;2021;0;0;0,00000000000;1;957;4233;2531567;2531568;15223237;1-2015-157605;;1;50;0;;222;0;1,00000000000;1;1;3;10;8;4;47;20,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;807,76392843300;10108,67284560000;2015,00000000000;1467,00000000000
1476;4724;2021;0;0;0,00000000000;1;960;4235;2531608;2531608;18193048;1-2016-80664;;4;40;2;;217;0;1,70000000000;1;1;4;10;7;1;83;22,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;601,43749928000;17199,14834990000;2016,00000000000;1476,00000000000
1456;4725;2021;0;0;0,00000000000;1;955;4230;2531565;2531565;15205512;1-2014-143923;;1;50;0;;221;0;1,60000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;701,16345045500;13424,33261710000;2014,00000000000;1456,00000000000
1465;4726;2021;0;0;0,00000000000;1;957;4231;2531567;2531566;15223236;1-2015-157605;;1;50;0;;221;0;1,60000000000;1;1;3;20;8;4;57;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;668,22704843000;15742,65828620000;2015,00000000000;1465,00000000000
1475;4727;2021;0;0;0,00000000000;1;960;4234;2531608;2531606;18193047;1-2016-80664;;4;40;2;;213;0;3,80000000000;1;3;3;60;10;4;69;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;1915,53104274000;37831,87020000000;2016,00000000000;1475,00000000000
1482;4728;2021;0;0;0,00000000000;1;964;4243;2534351;2534350;15230271;1-2015-157605;;1;50;0;;183;0;2,90000000000;1;3;3;60;8;4;62;18,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;731,93012839300;28905,70165160000;2015,00000000000;1482,00000000000
1469;4729;2021;0;0;0,00000000000;1;958;4231;2531568;2531566;15223236;1-2015-157605;;1;50;0;;221;0;1,60000000000;1;1;3;20;8;4;57;19,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;668,22704843000;15742,65828620000;2015,00000000000;1469,00000000000
1458;4730;2021;0;0;0,00000000000;1;955;4232;2531565;2531567;15205514;1-2014-143923;;1;50;0;;222;0;1,00000000000;0;1;3;0;0;0;0;0,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2014-11-27;1;2014-11-27;1;;0;2017-11-28;2017-11-28;851,63847931100;11297,92857110000;2014,00000000000;1458,00000000000
1459;4731;2021;0;0;0,00000000000;1;955;4233;2531565;2531568;15223237;1-2015-157605;;1;50;0;;222;0;1,00000000000;1;1;3;10;8;4;47;20,00000000000;0;0;0;3;5;0;550;302;0;0;0;0;0;0;0;0,00000000000;2015-06-03;2;2015-06-03;2;;0;2018-06-04;2018-06-04;807,76392843300;10108,67284560000;2015,00000000000;1459,00000000000
1473;4732;2021;0;0;0,00000000000;1;959;4235;2531606;2531608;18193048;1-2016-80664;;4;40;2;;217;0;1,70000000000;1;1;4;10;7;1;83;22,00000000000;0;0;0;3;5;0;550;301;0;0;0;0;0;0;0;0,00000000000;2016-10-10;2;2016-10-10;2;;0;2016-10-21;2016-10-21;601,43749928000;17199,14834990000;2016,00000000000;1473,00000000000
